date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,Month,Weekday,WeekOfYear,Median_active_power,Lagged_active_power,median_residual
2008-01-12,2871.4080000000026,162.72400000000005,239.96018055555595,12274.4,5594.0,2621.0,11116.0,28525.800000000014,1,5,2,2268.835000000002,1705.8179999999998,602.5730000000008
2008-01-13,2885.3780000000042,144.34599999999992,239.74572916666654,12174.599999999986,6506.0,340.0,9378.0,31865.633333333346,1,6,2,2381.765999999999,2871.4080000000026,503.6120000000051
2008-01-14,2024.931999999999,120.10999999999996,240.29900694444424,8660.999999999987,5918.0,339.0,9738.0,17753.866666666683,1,0,3,1881.0980000000013,2885.3780000000042,143.8339999999978
2008-01-15,2686.912000000004,113.14399999999985,240.7094861111113,11363.400000000027,782.0,6883.0,14512.0,22604.86666666669,1,1,3,2019.673000000001,2024.931999999999,667.239000000003
2008-01-16,2135.852000000003,128.93000000000006,240.42214583333322,9100.200000000006,1162.0,3430.0,9391.0,21614.533333333307,1,2,3,2038.0340000000015,2686.912000000004,97.81800000000158
2008-01-17,1572.2820000000024,116.71799999999978,241.6279930555554,6688.799999999989,1007.0,350.0,8657.0,16190.7,1,3,3,1707.2319999999986,2135.852000000003,-134.94999999999618
2008-01-18,2186.9880000000016,119.28999999999995,239.93293055555526,9262.400000000029,1034.0,846.0,14983.0,19586.800000000007,1,4,3,1984.7869999999996,1572.2820000000024,202.20100000000207
2008-01-19,1980.3060000000007,134.9819999999999,239.6059236111108,8393.599999999988,2521.0,6054.0,8015.0,16415.100000000013,1,5,3,2268.835000000002,2186.9880000000016,-288.52900000000113
2008-01-20,1740.3679999999995,138.6140000000001,239.94454166666716,7414.399999999996,1775.0,380.0,4940.0,21911.13333333335,1,6,3,2381.765999999999,1980.3060000000007,-641.3979999999997
2008-01-21,1858.9980000000005,122.40000000000003,239.56474999999938,7947.400000000028,0.0,376.0,10447.0,20160.300000000025,1,0,4,1881.0980000000013,1740.3679999999995,-22.10000000000082
2008-01-22,2325.0180000000005,143.4619999999997,240.0947777777773,9977.399999999992,4670.0,7640.0,7552.0,18888.299999999992,1,1,4,2019.673000000001,1858.9980000000005,305.3449999999996
2008-01-23,1882.3080000000025,107.98400000000004,240.9070486111111,7949.199999999984,1116.0,387.0,13359.0,16509.8,1,2,4,2038.0340000000015,2325.0180000000005,-155.72599999999898
2008-01-24,1645.021999999998,104.3059999999996,240.77922916666625,7038.599999999988,1107.0,320.0,5935.0,20055.033333333333,1,3,4,1707.2319999999986,1882.3080000000025,-62.21000000000072
2008-01-25,2239.8559999999993,119.62599999999979,240.70544444444423,9423.399999999992,0.0,2421.0,11409.0,23500.9333333333,1,4,4,1984.7869999999996,1645.021999999998,255.06899999999973
2008-01-26,2834.9880000000007,168.4220000000003,239.76020833333342,12048.00000000002,4925.0,311.0,15606.0,26407.8,1,5,4,2268.835000000002,2239.8559999999993,566.1529999999989
2008-01-27,2381.765999999999,140.75800000000024,241.30367361111098,10058.200000000004,3725.0,3818.0,7367.0,24786.099999999977,1,6,4,2381.765999999999,2834.9880000000007,0.0
2008-01-28,2308.1959999999985,107.83600000000007,240.46677777777785,9748.200000000048,1142.0,280.0,12792.0,24255.93333333329,1,0,5,1881.0980000000013,2381.765999999999,427.0979999999972
2008-01-29,2676.0239999999953,117.17599999999977,240.62310416666614,11292.799999999996,1487.0,6199.0,11077.0,25837.40000000001,1,1,5,2019.673000000001,2308.1959999999985,656.3509999999944
2008-01-30,1640.6460000000022,116.46999999999973,241.6146527777781,6949.999999999985,0.0,261.0,7261.0,19822.1,1,2,5,2038.0340000000015,2676.0239999999953,-397.38799999999924
2008-01-31,1953.9219999999966,137.57599999999982,241.88574999999997,8342.400000000001,1165.0,267.0,9437.0,21696.366666666654,1,3,5,1707.2319999999986,1640.6460000000022,246.689999999998
2008-02-01,1534.6520000000025,179.24999999999957,240.3602708333332,6505.399999999972,336.0,280.0,7241.0,17720.533333333307,2,4,5,1880.736,1953.9219999999966,-346.08399999999756
2008-02-02,2937.6139999999987,231.0520000000001,240.2918472222221,12452.999999999993,6247.0,2766.0,15206.0,24741.23333333331,2,5,5,2218.8830000000025,1534.6520000000025,718.7309999999961
2008-02-03,2084.5680000000016,153.70800000000008,240.3407222222224,8835.400000000021,2319.0,4435.0,8452.0,19536.8,2,6,5,2014.5140000000008,2937.6139999999987,70.05400000000077
2008-02-04,1628.1379999999995,104.03399999999986,240.25520833333331,6879.199999999992,1161.0,252.0,9531.0,16191.633333333351,2,0,6,1668.6479999999992,2084.5680000000016,-40.50999999999976
2008-02-05,2472.455999999999,152.78599999999997,240.97691666666626,10383.2,1098.0,7803.0,13717.0,18589.60000000002,2,1,6,1833.072999999998,1628.1379999999995,639.3830000000012
2008-02-06,1669.539999999998,114.25999999999992,238.41371527777736,7104.3999999999905,2114.0,356.0,8428.0,16927.66666666669,2,2,6,2000.7189999999991,2472.455999999999,-331.1790000000012
2008-02-07,1518.309999999997,108.70599999999992,241.07054861111098,6392.599999999998,0.0,295.0,8089.0,16921.166666666642,2,3,6,1705.1220000000012,1669.539999999998,-186.81200000000422
2008-02-08,1950.5639999999985,119.0940000000002,240.43311805555552,8276.000000000015,940.0,1921.0,9563.0,20085.39999999996,2,4,6,1880.736,1518.309999999997,69.82799999999838
2008-02-09,2102.2760000000007,144.52800000000013,241.7645069444447,8769.600000000002,2050.0,2838.0,10293.0,19856.93333333332,2,5,6,2218.8830000000025,1950.5639999999985,-116.60700000000179
2008-02-10,2184.713999999999,151.736,241.27520138888846,9211.400000000012,2562.0,2955.0,10128.0,20766.900000000005,2,6,6,2014.5140000000008,2102.2760000000007,170.19999999999823
2008-02-11,1692.0159999999994,102.24599999999985,241.69219444444445,7101.79999999999,1018.0,297.0,8930.0,17955.266666666674,2,0,7,1668.6479999999992,2184.713999999999,23.368000000000166
2008-02-12,1987.7979999999973,130.94599999999986,239.5091527777776,8419.799999999985,2009.0,1856.0,12138.0,17126.96666666667,2,1,7,1833.072999999998,1692.0159999999994,154.72499999999923
2008-02-13,1900.4979999999966,128.47799999999998,241.20309722222183,8035.399999999985,2530.0,3615.0,7568.0,17961.966666666656,2,2,7,2000.7189999999991,1987.7979999999973,-100.2210000000025
2008-02-14,1604.6219999999978,113.64600000000013,240.7648194444443,6744.599999999977,1300.0,291.0,9299.0,15853.700000000012,2,3,7,1705.1220000000012,1900.4979999999966,-100.50000000000341
2008-02-15,2005.2080000000005,107.9520000000001,241.89060416666703,8324.999999999978,1109.0,1723.0,13417.0,17171.133333333353,2,4,7,1880.736,1604.6219999999978,124.47200000000043
2008-02-16,2346.9479999999944,138.9939999999998,241.08755555555626,9927.199999999975,1076.0,2360.0,11599.0,24080.80000000005,2,5,7,2218.8830000000025,2005.2080000000005,128.06499999999187
2008-02-17,1933.367999999998,120.07600000000002,242.46983333333333,8142.400000000012,3182.0,2257.0,6049.0,20734.8,2,6,7,2014.5140000000008,2346.9479999999944,-81.14600000000291
2008-02-18,1514.4039999999973,101.97200000000008,242.0639305555557,6301.799999999975,0.0,251.0,10345.0,14644.066666666666,2,0,8,1668.6479999999992,1933.367999999998,-154.24400000000196
2008-02-19,2126.915999999996,137.56799999999996,241.01013194444423,8956.4,1881.0,4711.0,11200.0,17656.60000000001,2,1,8,1833.072999999998,1514.4039999999973,293.842999999998
2008-02-20,2253.790000000001,190.2680000000001,241.66968750000026,9515.999999999996,3655.0,5516.0,7704.0,20688.16666666668,2,2,8,2000.7189999999991,2126.915999999996,253.07100000000173
2008-02-21,1633.85,112.27400000000004,240.7503888888887,6895.399999999963,0.0,307.0,8523.0,18400.833333333336,2,3,8,1705.1220000000012,2253.790000000001,-71.2720000000013
2008-02-22,1732.5640000000012,121.68799999999985,241.43576388888863,7279.599999999987,1167.0,1985.0,10101.0,15623.066666666668,2,4,8,1880.736,1633.85,-148.1719999999989
2008-02-23,1836.86,132.6080000000002,239.67130555555576,7793.8000000000175,1684.0,2250.0,10075.0,16605.333333333332,2,5,8,2218.8830000000025,1732.5640000000012,-382.02300000000264
2008-02-24,1263.0079999999984,107.3319999999996,240.37779861111125,5239.999999999963,754.0,332.0,11447.0,8517.133333333333,2,6,8,2014.5140000000008,1836.86,-751.5060000000024
2008-02-25,504.4879999999994,91.71999999999964,239.77600694444453,2095.999999999993,0.0,321.0,1856.0,6231.13333333334,2,0,9,1668.6479999999992,1263.0079999999984,-1164.1599999999999
2008-02-26,507.11999999999915,84.5899999999998,239.53332638888836,2100.9999999999973,0.0,295.0,2013.0,6144.0,2,1,9,1833.072999999998,504.4879999999994,-1325.9529999999988
2008-02-27,566.7200000000004,86.16799999999981,239.5540208333335,2353.1999999999925,0.0,326.0,2969.0,6150.333333333318,2,2,9,2000.7189999999991,507.11999999999915,-1433.998999999999
2008-02-28,509.18400000000014,83.24799999999969,239.80427083333322,2112.400000000007,0.0,281.0,2028.0,6177.400000000019,2,3,9,1705.1220000000012,566.7200000000004,-1195.938000000001
2008-02-29,1333.3479999999975,88.94799999999985,238.03849305555562,5576.599999999961,0.0,3773.0,8062.0,10387.466666666664,2,4,9,1880.736,509.18400000000014,-547.3880000000026
2008-03-01,1141.8759999999984,105.15799999999972,239.43151388888924,4719.800000000036,0.0,1287.0,2724.0,15020.266666666661,3,5,9,2040.8030000000012,1333.3479999999975,-898.9270000000029
2008-03-02,1162.226000000002,144.71000000000018,239.74624305555557,4931.999999999988,0.0,5244.0,2565.0,11561.433333333334,3,6,9,2016.3810000000012,1141.8759999999984,-854.1549999999993
2008-03-03,1040.55,114.33399999999986,240.3519861111112,4287.600000000017,0.0,2207.0,1755.0,13380.50000000001,3,0,10,1618.6860000000006,1162.226000000002,-578.1360000000006
2008-03-04,1668.989999999999,108.9580000000002,241.0264166666668,7009.40000000001,1249.0,2443.0,9415.0,14709.499999999984,3,1,10,1822.8219999999992,1040.55,-153.8320000000001
2008-03-05,2037.2079999999985,140.89799999999994,241.0652430555557,8598.000000000002,1145.0,9797.0,5529.0,17482.466666666674,3,2,10,1842.1299999999994,1668.989999999999,195.07799999999907
2008-03-06,2503.207999999999,106.18399999999995,240.4292291666665,10388.99999999998,1082.0,372.0,6965.0,33301.133333333404,3,3,10,1562.6820000000016,2037.2079999999985,940.5259999999976
2008-03-07,1862.9560000000001,129.39199999999985,240.81606944444428,7835.9999999999845,1235.0,3471.0,9033.0,17310.266666666645,3,4,10,1651.2839999999976,2503.207999999999,211.67200000000253
2008-03-08,2248.6600000000035,237.0799999999997,241.59095138888875,9487.200000000015,6286.0,346.0,8435.0,22410.666666666657,3,5,10,2040.8030000000012,1862.9560000000001,207.85700000000224
2008-03-09,1560.4579999999987,135.57399999999978,240.74638194444455,6611.1999999999825,2607.0,333.0,4155.0,18912.63333333327,3,6,10,2016.3810000000012,2248.6600000000035,-455.9230000000025
2008-03-10,1618.6860000000006,127.12399999999977,241.72734722222214,6785.999999999982,2009.0,368.0,8660.0,15941.099999999995,3,0,11,1618.6860000000006,1560.4579999999987,0.0
2008-03-11,2200.0420000000013,151.09999999999988,240.42415277777766,9312.399999999992,1271.0,3901.0,12936.0,18559.366666666654,3,1,11,1822.8219999999992,1618.6860000000006,377.2200000000021
2008-03-12,1774.232000000005,138.19399999999985,241.05720833333345,7447.999999999954,1120.0,2374.0,11042.0,15034.533333333326,3,2,11,1842.1299999999994,2200.0420000000013,-67.89799999999445
2008-03-13,1675.5140000000015,128.47399999999976,240.80262500000026,7115.9999999999845,3263.0,3590.0,5464.0,15608.233333333335,3,3,11,1562.6820000000016,1774.232000000005,112.83199999999988
2008-03-14,2210.2199999999953,159.74800000000005,240.6273680555554,9282.600000000017,980.0,3881.0,14476.0,17500.000000000036,3,4,11,1651.2839999999976,1675.5140000000015,558.9359999999976
2008-03-15,1576.3000000000006,154.41199999999995,240.19799305555557,6696.999999999973,2550.0,502.0,5910.0,17309.666666666653,3,5,11,2040.8030000000012,2210.2199999999953,-464.5030000000006
2008-03-16,1801.9599999999991,173.65199999999982,241.2946666666662,7629.599999999989,2394.0,566.0,11286.0,15786.66666666666,3,6,11,2016.3810000000012,1576.3000000000006,-214.4210000000021
2008-03-17,1706.9179999999967,175.27400000000043,240.80522916666646,7209.9999999999645,236.0,6651.0,9346.0,12215.633333333342,3,0,12,1618.6860000000006,1801.9599999999991,88.2319999999961
2008-03-18,1917.566,147.44000000000008,241.9289861111112,8023.600000000008,1156.0,4019.0,12544.0,14240.433333333334,3,1,12,1822.8219999999992,1706.9179999999967,94.74400000000082
2008-03-19,1308.4480000000005,142.49799999999982,242.40221527777763,5508.800000000005,2110.0,411.0,6154.0,13132.466666666647,3,2,12,1842.1299999999994,1917.566,-533.6819999999989
2008-03-20,1253.274000000001,120.85399999999971,241.7625833333336,5269.800000000007,1107.0,478.0,6670.0,12632.89999999999,3,3,12,1562.6820000000016,1308.4480000000005,-309.4080000000006
2008-03-21,2066.442,223.824,241.36990972222236,8695.000000000007,2171.0,4778.0,13275.0,14216.69999999998,3,4,12,1651.2839999999976,1253.274000000001,415.1580000000024
2008-03-22,2053.5160000000005,185.68000000000018,241.61215277777745,8669.199999999992,3322.0,588.0,12405.0,17910.266666666652,3,5,12,2040.8030000000012,2066.442,12.712999999999283
2008-03-23,2325.9900000000016,152.44599999999986,242.65262499999986,9778.400000000003,6279.0,2112.0,13878.0,16497.49999999999,3,6,12,2016.3810000000012,2053.5160000000005,309.6090000000004
2008-03-24,1978.4519999999989,131.16599999999994,242.70279166666668,8301.599999999984,1169.0,5988.0,7025.0,18792.200000000008,3,0,13,1618.6860000000006,2325.9900000000016,359.76599999999826
2008-03-25,2015.8559999999984,127.83199999999987,242.13821527777802,8453.599999999984,2246.0,3677.0,13494.0,14180.600000000017,3,1,13,1822.8219999999992,1978.4519999999989,193.0339999999992
2008-03-26,1633.4720000000016,133.59799999999998,242.80979861111146,6858.8000000000075,2547.0,3831.0,7547.0,13299.53333333332,3,2,13,1842.1299999999994,2015.8559999999984,-208.65799999999786
2008-03-27,1370.8219999999988,116.44000000000014,242.09554166666626,5703.599999999998,0.0,356.0,9022.0,13469.03333333333,3,3,13,1562.6820000000016,1633.4720000000016,-191.86000000000286
2008-03-28,1885.4240000000045,137.6399999999999,242.32334027777802,7889.799999999987,2325.0,3605.0,11581.0,13912.733333333335,3,4,13,1651.2839999999976,1370.8219999999988,234.14000000000692
2008-03-29,2471.149999999999,175.06799999999993,241.2535486111116,10381.400000000025,5153.0,375.0,17240.0,18417.83333333334,3,5,13,2040.8030000000012,1885.4240000000045,430.34699999999793
2008-03-30,2146.3920000000007,175.97000000000048,241.16375694444446,9039.599999999979,5045.0,1315.0,9769.0,19644.200000000037,3,6,13,2016.3810000000012,2471.149999999999,130.0109999999995
2008-03-31,1377.5699999999995,130.86,242.72704166666642,5768.599999999985,1091.0,411.0,9387.0,12070.499999999995,3,0,14,1618.6860000000006,2146.3920000000007,-241.11600000000112
2008-04-01,2129.0519999999938,170.3960000000001,241.6158055555558,8931.59999999999,1079.0,6657.0,14515.0,13233.2,4,1,14,1642.819999999997,1377.5699999999995,486.2319999999968
2008-04-02,1691.6720000000007,142.54000000000013,238.66715972222238,7210.999999999997,1106.0,3674.0,7989.0,15425.533333333322,4,2,14,1492.6309999999985,2129.0519999999938,199.0410000000022
2008-04-03,1128.7559999999987,121.2359999999999,240.69424305555526,4724.399999999986,0.0,422.0,6901.0,11489.60000000001,4,3,14,1469.3250000000007,1691.6720000000007,-340.569000000002
2008-04-04,1631.9180000000024,125.30599999999998,241.33105555555542,6805.999999999986,2133.0,775.0,13246.0,11044.633333333322,4,4,14,1363.2600000000016,1128.7559999999987,268.6580000000008
2008-04-05,1970.7620000000031,203.68400000000025,240.55802777777785,8330.200000000004,2929.0,874.0,13644.0,15399.03333333333,4,5,14,1615.6839999999986,1631.9180000000024,355.0780000000045
2008-04-06,1696.3179999999998,150.57200000000026,241.14960416666653,7122.80000000001,1124.0,2615.0,7552.0,16980.96666666663,4,6,14,1608.8159999999975,1970.7620000000031,87.50200000000223
2008-04-07,1538.838,141.28,243.2283263888889,6457.200000000017,2420.0,672.0,9466.0,13089.3,4,0,15,1351.6280000000004,1696.3179999999998,187.20999999999958
2008-04-08,2657.5159999999996,184.1760000000008,242.06658333333363,11087.199999999995,2752.0,10713.0,17519.0,13307.933333333347,4,1,15,1642.819999999997,1538.838,1014.6960000000026
2008-04-09,1218.8520000000005,132.864,242.3177083333332,5073.000000000003,0.0,376.0,9003.0,10935.200000000006,4,2,15,1492.6309999999985,2657.5159999999996,-273.77899999999795
2008-04-10,1477.746,163.6799999999999,241.9490486111114,6199.800000000036,3261.0,457.0,6527.0,14384.099999999993,4,3,15,1469.3250000000007,1218.8520000000005,8.420999999999367
2008-04-11,1877.663999999998,143.88999999999984,240.75837500000014,7851.800000000045,1802.0,491.0,14522.0,14479.39999999999,4,4,15,1363.2600000000016,1477.746,514.4039999999964
2008-04-12,2800.014000000003,392.27199999999914,241.0631736111108,11834.199999999968,7076.0,2499.0,15225.0,21866.899999999994,4,5,15,1615.6839999999986,1877.663999999998,1184.3300000000042
2008-04-13,2232.9860000000017,213.51399999999992,240.42332638888885,9434.599999999984,2554.0,5942.0,13007.0,15713.433333333318,4,6,15,1608.8159999999975,2800.014000000003,624.1700000000042
2008-04-14,1589.582,154.9579999999998,242.31405555555568,6630.199999999992,0.0,425.0,11197.0,14871.033333333306,4,0,16,1351.6280000000004,2232.9860000000017,237.95399999999972
2008-04-15,1670.4059999999986,178.78199999999995,241.2387430555557,7069.800000000036,1174.0,3998.0,9874.0,12794.1,4,1,16,1642.819999999997,1589.582,27.586000000001604
2008-04-16,1489.0639999999992,125.9039999999997,241.74438888888864,6215.1999999999825,838.0,403.0,11322.0,12254.733333333344,4,2,16,1492.6309999999985,1670.4059999999986,-3.566999999999325
2008-04-17,1395.8620000000012,145.8779999999997,241.4035972222217,5910.199999999971,1719.0,417.0,8638.0,12490.366666666665,4,3,16,1469.3250000000007,1489.0639999999992,-73.46299999999951
2008-04-18,1862.39,184.646,240.6415763888887,7858.999999999997,2174.0,3832.0,10921.0,14112.833333333328,4,4,16,1363.2600000000016,1395.8620000000012,499.1299999999985
2008-04-19,2253.71,245.2840000000002,241.14318055555543,9555.999999999996,4319.0,2457.0,14722.0,16063.833333333312,4,5,16,1615.6839999999986,1862.39,638.0260000000014
2008-04-20,1791.4179999999976,227.85400000000007,241.43287500000042,7575.199999999996,1030.0,4544.0,10401.0,13881.96666666671,4,6,16,1608.8159999999975,2253.71,182.6020000000001
2008-04-21,1164.155999999998,175.4,241.9924930555561,4902.000000000039,0.0,2673.0,6788.0,9941.6,4,0,17,1351.6280000000004,1791.4179999999976,-187.47200000000248
2008-04-22,1627.6760000000015,193.14999999999992,240.95971527777797,6872.400000000007,971.0,5093.0,10603.0,10460.933333333342,4,1,17,1642.819999999997,1164.155999999998,-15.143999999995458
2008-04-23,1357.3279999999995,189.50199999999992,241.51134027777772,5713.200000000007,1380.0,492.0,8406.0,12344.133333333313,4,2,17,1492.6309999999985,1627.6760000000015,-135.30299999999897
2008-04-24,1043.7720000000031,171.9239999999997,240.6053263888891,4403.600000000041,1263.0,522.0,5296.0,10315.200000000008,4,3,17,1469.3250000000007,1357.3279999999995,-425.5529999999976
2008-04-25,1267.7339999999976,162.22399999999982,241.0071527777774,5327.999999999974,824.0,2004.0,9400.0,8900.900000000009,4,4,17,1363.2600000000016,1043.7720000000031,-95.52600000000393
2008-04-26,903.1659999999988,168.696,240.79256249999958,3792.999999999993,0.0,634.0,3586.0,10832.76666666666,4,5,17,1615.6839999999986,1267.7339999999976,-712.5179999999998
2008-04-27,1008.2399999999997,198.11799999999974,240.90728472222224,4267.800000000011,693.0,588.0,5488.0,10035.00000000002,4,6,17,1608.8159999999975,903.1659999999988,-600.5759999999979
2008-04-28,659.0520000000026,167.11800000000014,240.97845833333352,2809.0000000000373,0.0,621.0,2786.0,7577.199999999993,4,0,18,1351.6280000000004,1008.2399999999997,-692.5759999999977
2008-04-29,1972.616000000002,215.3560000000002,240.7069027777775,8309.799999999997,1402.0,5411.0,10481.0,15582.933333333309,4,1,18,1642.819999999997,659.0520000000026,329.79600000000505
2008-04-30,1101.7260000000033,171.5560000000003,241.43364583333383,4634.800000000016,1057.0,590.0,6653.0,10062.100000000028,4,2,18,1492.6309999999985,1972.616000000002,-390.9049999999952
2008-05-01,576.0140000000008,150.69599999999994,241.44626388888852,2451.4000000000274,0.0,530.0,2586.0,6484.233333333347,5,3,18,1158.5780000000004,1101.7260000000033,-582.5639999999996
2008-05-02,1497.7680000000016,205.56799999999996,241.6489444444444,6304.000000000022,3114.0,584.0,8687.0,12577.800000000005,5,4,18,1491.342000000001,576.0140000000008,6.426000000000613
2008-05-03,1289.600000000001,202.00400000000081,240.83368749999985,5473.399999999988,996.0,541.0,6535.0,13421.333333333336,5,5,18,1563.0520000000022,1497.7680000000016,-273.45200000000114
2008-05-04,1470.9699999999978,209.42200000000003,241.38047916666667,6281.999999999992,2196.0,2872.0,5464.0,13984.16666666666,5,6,18,1650.218999999999,1289.600000000001,-179.24900000000116
2008-05-05,1366.9320000000012,185.7499999999997,240.7368541666666,5756.8000000000375,1008.0,378.0,10197.0,11199.199999999975,5,0,19,1411.3020000000006,1470.9699999999978,-44.369999999999436
2008-05-06,1789.979999999999,199.5959999999998,240.29031944444446,7554.200000000027,1354.0,5410.0,12200.0,10868.999999999996,5,1,19,1571.3680000000022,1366.9320000000012,218.6119999999969
2008-05-07,1176.264,190.95600000000007,241.08126388888843,4978.8000000000175,1030.0,423.0,6649.0,11502.399999999987,5,2,19,1426.7520000000022,1789.979999999999,-250.48800000000233
2008-05-08,2116.6980000000035,253.24399999999997,239.8512916666665,8897.000000000016,3667.0,702.0,12717.0,18192.299999999985,5,3,19,1158.5780000000004,1176.264,958.1200000000031
2008-05-09,1747.272000000004,229.8740000000001,240.4712222222226,7396.000000000015,2229.0,423.0,11904.0,14565.199999999975,5,4,19,1491.342000000001,2116.6980000000035,255.93000000000302
2008-05-10,1909.1280000000008,289.8139999999991,240.0862291666665,8116.399999999985,6950.0,612.0,11714.0,12542.80000000001,5,5,19,1563.0520000000022,1747.272000000004,346.07599999999866
2008-05-11,1610.9199999999955,275.7019999999993,240.48559722222257,6917.999999999989,563.0,1340.0,6930.0,18015.666666666675,5,6,19,1650.218999999999,1909.1280000000008,-39.29900000000339
2008-05-12,1524.2039999999995,229.1399999999997,241.04162499999973,6508.000000000014,2082.0,1085.0,11959.0,10277.4,5,0,20,1411.3020000000006,1610.9199999999955,112.9019999999989
2008-05-13,1476.8939999999975,236.46800000000007,240.37406249999944,6324.200000000005,823.0,4089.0,8370.0,11332.899999999996,5,1,20,1571.3680000000022,1524.2039999999995,-94.47400000000471
2008-05-14,1584.2620000000006,277.37399999999946,240.7085138888889,6787.200000000009,2467.0,3436.0,9716.0,10785.366666666652,5,2,20,1426.7520000000022,1476.8939999999975,157.5099999999984
2008-05-15,1162.7679999999993,237.72400000000007,240.3503958333332,5071.799999999989,868.0,570.0,6820.0,11121.466666666693,5,3,20,1158.5780000000004,1584.2620000000006,4.189999999998918
2008-05-16,1648.9660000000001,235.53199999999995,239.62568749999932,7082.600000000002,2228.0,2566.0,8956.0,13732.766666666668,5,4,20,1491.342000000001,1162.7679999999993,157.6239999999991
2008-05-17,1657.4539999999995,275.89600000000024,239.47286111111129,7130.199999999996,2158.0,935.0,12472.0,12059.233333333344,5,5,20,1563.0520000000022,1648.9660000000001,94.40199999999732
2008-05-18,1803.9579999999992,254.49200000000042,239.68268749999984,7789.599999999998,1775.0,5355.0,8626.0,14309.966666666682,5,6,20,1650.218999999999,1657.4539999999995,153.73900000000026
2008-05-19,1030.2619999999974,175.73600000000008,240.43187500000005,4419.999999999965,1014.0,558.0,7503.0,8096.033333333323,5,0,21,1411.3020000000006,1803.9579999999992,-381.04000000000315
2008-05-20,1581.3340000000032,184.08200000000028,241.01960416666668,6742.400000000002,1352.0,2431.0,11977.0,10595.566666666673,5,1,21,1571.3680000000022,1030.2619999999974,9.966000000001031
2008-05-21,1324.1119999999978,190.32600000000008,240.76051388888854,5639.999999999995,1989.0,474.0,9251.0,10354.53333333333,5,2,21,1426.7520000000022,1581.3340000000032,-102.64000000000442
2008-05-22,976.8679999999974,169.8159999999996,239.5001944444447,4256.599999999988,996.0,440.0,6475.0,8370.133333333335,5,3,21,1158.5780000000004,1324.1119999999978,-181.710000000003
2008-05-23,1484.9160000000002,178.95800000000025,239.49885416666697,6276.4,0.0,1390.0,14734.0,8624.600000000002,5,4,21,1491.342000000001,976.8679999999974,-6.42600000000084
2008-05-24,1580.1759999999986,285.5499999999999,240.72490277777808,6723.4,1027.0,569.0,12833.0,11907.266666666685,5,5,21,1563.0520000000022,1484.9160000000002,17.123999999996386
2008-05-25,2048.5039999999995,290.41600000000005,239.945645833333,8836.599999999999,4307.0,8811.0,6016.0,15007.733333333335,5,6,21,1650.218999999999,1580.1759999999986,398.28500000000054
2008-05-26,1289.7099999999991,220.6979999999999,240.3636875000001,5658.799999999997,985.0,666.0,9284.0,10560.166666666666,5,0,22,1411.3020000000006,2048.5039999999995,-121.59200000000146
2008-05-27,1708.6999999999978,207.4659999999998,239.3908680555557,7354.600000000002,0.0,5352.0,11478.0,11648.333333333345,5,1,22,1571.3680000000022,1289.7099999999991,137.33199999999556
2008-05-28,1114.3719999999996,235.6439999999996,241.3226944444447,4824.799999999986,3138.0,512.0,6709.0,8213.86666666666,5,2,22,1426.7520000000022,1708.6999999999978,-312.3800000000026
2008-05-29,1135.0760000000016,186.83200000000005,237.67515972222276,5004.99999999999,1004.0,507.0,8703.0,8703.933333333329,5,3,22,1158.5780000000004,1114.3719999999996,-23.501999999998816
2008-05-30,1397.2440000000022,182.21800000000061,240.5536944444448,6052.20000000002,0.0,3019.0,11298.0,8970.400000000001,5,4,22,1491.342000000001,1135.0760000000016,-94.09799999999882
2008-05-31,1641.4700000000012,249.92399999999984,240.65420138888905,7089.199999999998,1764.0,2328.0,11858.0,11407.83333333334,5,5,22,1563.0520000000022,1397.2440000000022,78.41799999999898
2008-06-01,1848.876,225.34,240.62318055555585,7809.399999999999,1906.0,545.0,11307.0,17056.599999999988,6,6,22,1542.3220000000022,1641.4700000000012,306.5539999999978
2008-06-02,1074.011999999999,165.15799999999984,236.36987499999947,4634.00000000003,960.0,558.0,6341.0,10041.200000000019,6,0,23,1092.0180000000003,1848.876,-18.006000000001222
2008-06-03,1597.816000000002,173.93800000000005,234.15220833333302,6975.599999999979,2897.0,2608.0,9265.0,11860.266666666676,6,1,23,1246.4649999999983,1074.011999999999,351.35100000000375
2008-06-04,1588.9119999999973,152.40399999999963,234.70647222222226,6951.999999999996,1550.0,7682.0,6508.0,10741.866666666667,6,2,23,1442.064,1597.816000000002,146.84799999999723
2008-06-05,1120.0779999999997,153.1059999999995,235.16382638888854,4892.599999999978,1747.0,506.0,8781.0,7633.966666666665,6,3,23,1142.8890000000001,1588.9119999999973,-22.811000000000377
2008-06-06,1217.713999999999,174.51999999999984,239.7169375,5287.8,1009.0,506.0,7871.0,10909.233333333352,6,4,23,1277.3220000000024,1120.0779999999997,-59.60800000000336
2008-06-07,1882.4839999999988,186.41399999999996,238.98444444444414,7965.999999999985,2379.0,2611.0,14593.0,11791.73333333332,6,5,23,1416.22,1217.713999999999,466.26399999999876
2008-06-08,1542.3220000000022,188.38399999999996,239.96493749999973,6618.400000000012,2536.0,3161.0,9732.0,10276.366666666649,6,6,23,1542.3220000000022,1882.4839999999988,0.0
2008-06-09,1325.6980000000015,183.64000000000013,239.43468055555573,5817.200000000005,1967.0,2085.0,7921.0,10121.96666666665,6,0,24,1092.0180000000003,1542.3220000000022,233.6800000000012
